,publishedAt,author,comment
1832,2025-06-30T12:07:21Z,@lulapcramato,Ngomoong sdh mutter 2 muteeer gitu adh kelihataan bohoong nya ??
1833,2025-06-30T12:07:11Z,@fatichans8000,"Kalo tidak menipu bukan PKI, musnahkan segera"
1834,2025-06-30T12:06:52Z,@yuwonoprianto8113,😶‍🌫😳🥶
1835,2025-06-30T12:06:21Z,@SimpangCiruas-s7z,"Pertanyaan nya apakah hakim punya nyali /cari selamat,sudah jelas dan terang benderang Jokowi terlibat😅"
1836,2025-06-30T12:06:09Z,@lukmanibek9638,Percaya sama Tom Lembong....
1837,2025-06-30T12:05:50Z,@DaraAfuarikayua,Tom lembong antek pdi
1838,2025-06-30T12:05:32Z,@Raisya-z7w,10 tahun yg parah
1839,2025-06-30T12:05:30Z,@SyamsulArifin-v7f,Nah loh
1840,2025-06-30T12:05:19Z,@lulapcramato,"Terima Impoort ??.tapi duit nya jangan di koruup.tooo, di suruuh impoor.Uang.nya gk di belikaan gula hany separooh nah yg separooh nya kemnaa.uaang nya kalau korupi kan gk di belanjaain uaang kan"
1841,2025-06-30T12:05:10Z,@PemulaNgaji-er8ch,Masalahnya berani gak pengadilan panggil jokowi?
1842,2025-06-30T12:05:09Z,@IvankaWirayasa79,Joko joko akhirnya  joko joko
1843,2025-06-30T12:05:09Z,@WisnuNugroho-u9f,HABISI KORUPTOR INDONESIA  👍👍👍
1844,2025-06-30T12:05:05Z,@weldansatrio5942,"Yg perlu dibenahi negara ini,, penegak hukum,,,"
1845,2025-06-30T12:05:01Z,@nono675,"PAK LEMBONG JANGAN RAGU UTK SEBUT SI JOKOWI YG MEMERINTAHKAN IMPOR GULA,..MEMANG ITU ORG SONTOLOYOOO LAKNATULLOH BIANG KEROK KERUSAKAN NEGARA INI"
1846,2025-06-30T12:04:54Z,@zabriabubakar5982,Raja Jawa MENGHANCURKAN INDONESIA selama 10 tahun.....
1847,2025-06-30T12:04:53Z,@vans1995,Emng nyusahin jokowi ini
1848,2025-06-30T12:04:48Z,@yenimulyani8362,Biang kerok para koruptor ya si jokowi lah...kasian para menteri jd tumbal keserakahannya..
1849,2025-06-30T12:04:40Z,@WisnuNugroho-u9f,TOM HUKUM BERAT 👍👍
1850,2025-06-30T12:04:38Z,@KorBedeh-t8g,Ini yang ditunggu tunggu oleh ternak molyono.  silakan kalian menuduh tOm lembong telah memfitnah junjungan kalian. Kan kalian sudah dibayar untuk menggonggong? 😅
1851,2025-06-30T12:04:37Z,@walijanpunwarkhan3094,"Ya wajar aja, walaupun jkw plonga plongo tp rakus nya jgn ditanya LG?"
1852,2025-06-30T12:04:27Z,@inka674,Hayo.. Mul kau jgn kabur hrs bertanggungjawab..
1853,2025-06-30T12:04:24Z,@satunibaru5614,"Diperintah impor gula untuk memenuhi kebutuhan masyakat, bukan perintah untuk koropsi, jadi yg diusut yg koropsi ."
1854,2025-06-30T12:04:07Z,@luckyriisqta8709,Pak jokowi mendengar  laporan2 bawahan dan suara rakyat.presiden harus ada jln keluar ..pinter kau lembong.... /kau licik..
1855,2025-06-30T12:04:01Z,@irianpurwanto4605,Suara om tom keren bnget
1856,2025-06-30T12:04:00Z,@ZensFirmansyah,HANCUR NYA NEGERI DI SEMUA LINI ULAH SIMULYONO YG TAK TAU MALU.
1857,2025-06-30T12:03:33Z,@Bangzen94,"baru gula , masalah oplos pertamina sya yakin dia juga yg kasih perintah wwkwkwk"
1858,2025-06-30T12:03:23Z,@azatv9174,"JOKO SAKIT GAK BISA DATANG ,,,,,MEMENG SARANGNYA SEMUA PENYAKIT SI JOKO ...LEMPAR BATU SEMBUNYI TANGAN...😅😅😅"
1859,2025-06-30T12:03:18Z,@yunita6111,semoga hakimnya gak masuk angin
1860,2025-06-30T12:03:08Z,@titusmatthew8961,KASIHAN TOM LEMBONG DI MANFAATKAN OLEH JOKOWI
1861,2025-06-30T12:02:39Z,@BidadariKu-w5m,Ayo bicara labtang jgn tkut dgn kebenaran sijokowi klo trlibat harus d gantung
1862,2025-06-30T12:02:19Z,@agung6852,"Semua kebijakan Menteri pasti sepengetahuan dan pesetujuan Presiden. Kl yg dipermasalahkan  adalah kebijakan P Tom harussnya Presiden saat itu juga ikut bertanggung Jawab , krn P Tom tdk terbukti ada aliran dana yg masuk ke Rekeningnya."
1863,2025-06-30T12:02:06Z,@wimrarjo,Rakyatt    cuma  ditipu  para  Negarawan  yg  tdk pernah  memikirkan rakyatnya
1864,2025-06-30T12:02:06Z,@WayanSuyasa-x8y,Dari proyek ambalang  dan  ikn. Pasti mantan yg kena kalau diusut
1865,2025-06-30T12:01:40Z,@agussiregar9226,"klo yg menjalankan perintah dihukum, berati yg memberi perintah hrs dihukum jg"
1866,2025-06-30T12:01:25Z,@ahmadsahlani4096,Ayo masukan kembali Dinasti Mulyono ke gorong2.kita cor beton di atas gorong2nya😅😂😂
1867,2025-06-30T12:01:05Z,@ahmadfaizin-k5m,😂😂😂 anak abah kl itu perintah jokowi tinggal dbuktikan kalau punya bukti jngn pengin selamat fitnah sana sini bong2
1868,2025-06-30T12:00:36Z,@HartoHarto-x1z,Lalu kenapa jokowie enggak di adili.apa karna dia banyak jasa sama kamu atau ada perjanjian
1869,2025-06-30T12:00:26Z,@GladiatorUtama,Tom lembong seret mama jokowi...memang seharusnya begitu!!!...bukàn kah saat rezim jokowi...jokowi sangat sentral & dielu2kan...jokoŵi sebagai pemimpin hrs tanggungjawàb...
1870,2025-06-30T12:00:25Z,@ChikiKobe,ADILI JOKOWI SEKELUARGA DAN MANTU
1871,2025-06-30T12:00:25Z,@superMie3,"tersangka utama kah wkwkwk 
kocak nglaporin orng eeh junjunganya malahan yg kena wkwkwk"
1872,2025-06-30T12:00:13Z,@eXposse,brarti tersangka utamanya harusnya yg merintah yaitu jokowi
1873,2025-06-30T12:00:00Z,@sisipanbalaraja1798,Kebal hukum sampai kena autoimun
1874,2025-06-30T11:59:58Z,@ArifTtm,"Di seluruh dunia koruptor terbanyak ya di 
negara indonesia,🤣🤣🤣"
1875,2025-06-30T11:59:55Z,@marleybrenx1678,Iyakkk.. tinggal buktikan saja.. jgn cm Omon2.. dh kya temannya si Beator yg ikut Barisan sakit hati.. Asal Bunyi n Ngebacot.. taunya Hoax. 😅😂
1876,2025-06-30T11:59:44Z,@dearylife8019,"Menteri,pejabat di era Pak jokowi 99,9% korup semua. Setelah mereka terciduk,mrk semua menyerang Pak jokowi"
1877,2025-06-30T11:59:34Z,@Ind0n3sIaB3r54tu,Kok banyak sidang2 yg nyebut nama pak lurah tapi adem2 aja ya..
1878,2025-06-30T11:59:24Z,@YuniIsbansiyah,Ya jelas to lee...menteri dari sekolah sudah diajari presiden memilih para menteri untuk membantu melaksanakan kerjanya.Kalau meteri koropsi yang menyuruh ya presiden toooo.
1879,2025-06-30T11:59:13Z,@Sahatea99,"Mentri itu pembantu presiden...tidak sematamata beliau Tom membuat kebijakan kalau tidak ada persetujuan dari atasan ( jokowi ) 
Seharusnya yang di salahkan atau dimintai pertanggungjawaban atas indikasi  kerugian negara adalah si mantan presiden yakni si Jokowi"
1880,2025-06-30T11:59:10Z,@Jabsmile-r9w,"anadaikan benar itu perintah Jokowi, tapiiiii......bukan untuk dikorupsi."
1881,2025-06-30T11:58:32Z,@edyriswanto7134,Akhirnya Jokowi dalamgnya
1882,2025-06-30T11:58:21Z,@OziRoji,Pa presiden kan perintah dia imfor gula presiden mmg suruh imfor tpi bukan presiden suruh dia korupsi dong. Kementrian perdagangan itu penuh tanggung jawab fia dong.
1883,2025-06-30T11:58:21Z,@YusmanYusman-w6s,Usut jokowi
1884,2025-06-30T11:58:15Z,@NUNUKSURYA,"Semoga pak Tom diberi kekuatan, kesehatan ,dari Allah SWT , lanjutkan terus berjuang untuk kebenaran."
1885,2025-06-30T11:57:57Z,@WawanSuwaryono,"Nah , kan intruksi , presiden , sekarang , pa Tom.di tumbal.,kan , Hakim., hrs jujur , konsisten ,sekalipun ,mantan presiden ,  sered ajh , kemeja hijaw ,"
1886,2025-06-30T11:57:47Z,@NehruNehru-j9j,"manusia terbejat itu, adalah jokowi😂😂😂😂😂"
1887,2025-06-30T11:57:38Z,@nuryadinuryadi8811,Yang nyuruh presiden tp di korupsi lembong
1888,2025-06-30T11:57:31Z,@KakiToseh-u6b3q,Tom lembong InsyaAllah jujur... Yang harus diadili 👉 jokower bro.. 😢😢😢
1889,2025-06-30T11:57:21Z,@djarotyudiarto8875,"Adilkah, menaati perintah atasan, tapi disalahkan ?"
1890,2025-06-30T11:57:18Z,@RaraSittaStefanie-ew2dm,"..hadirkan jokower di persidangan !!!
punya nyali gak ketemu pak Tom😂"
1891,2025-06-30T11:57:07Z,@binamitra3032,"Tom tembung sdh Sakit, Tambah lg hukumannya..karena memfitnah Pak Jokowi.."
1892,2025-06-30T11:56:51Z,@sembilanjb2971,"Ga usah sungkan2, panggil jokowi buat ambil keterangan."
1893,2025-06-30T11:56:46Z,@NugrohoUtomo-q9u,"JANGAN TAKUT,JANGAN MUNDUR DEMI KEBENARAN.KALAU TOM LEMBONG MAU DI TUMBALKAN JANGAN MAU.ENAK AJAAAAAA....NAMA BAIK TERCORENG,MALU SAMPAI DI BAWA MATI.UNGKAP SEMUA....REPOTNYA,KENDALANYA DATA,BERKAS2 PASTI DI MUSNAHKAN ATAU DI REKAYASA UTK MENYELAMATKAN JOKOWI.JONGOS2 MASIH BANYAK DAN BERPENGARUH....🤔🤔🤔🤔"
1894,2025-06-30T11:56:30Z,@BboysegasBoy-fq1hl,🙏🤔
1895,2025-06-30T11:56:22Z,@ngalimanngaliman2080,Paling hakimnya kicep KLO urusan sama jokowi
1896,2025-06-30T11:56:09Z,@borneo707,"sdh pasti itu perintah presiden waktu itu, mana berani menteri membuat kebijakan tanpa adanya perintah"
1897,2025-06-30T11:56:08Z,@pieceOfmyheart79,"Untungnya g dicari tu ibu yg tereak ""bapak...beras mahal bapak"" ..."
1898,2025-06-30T11:54:41Z,@yoyoslamet7160,Korupsi besar2an utk pergerakan pki secara senyap oleh jokowi
1899,2025-06-30T11:54:34Z,@alexandersirait8124,Kalau kita jujur harus bertanggung jawab menteri keuangan Sri Mulyani Indrawati dan presiden RI
1900,2025-06-30T11:54:24Z,@Amstarsindonesia,Presiden perintah import gula untuk menurunkan harga gula naik tinggi. Setelah diimpor disitu terjadi permainan. Org yg mengimpor yg hrs bertanggungjwb.
1901,2025-06-30T11:54:13Z,@Bcopq,Penyelewengan alias mengambil kesempatan didalam melaksanakan perintahlah yang membuat terjadinya pelanggaran 😊
1902,2025-06-30T11:53:58Z,@kusnianto4900,Ini persidangan d iikuti oleh rakyat Indonesia tolong p. Hakim.... Kasys yg menyangkut joko widodo janganlah kamu takut untuk menentukan putusan kpd joko widodo
1903,2025-06-30T11:53:45Z,@KaltoGarisi,Yg jadi persoalan korupsinya bukan maslh soal perintah
1904,2025-06-30T11:53:27Z,@Jokomulyonoo,Tom Lembong hanyalah korban politik kebencian Mulyono.
1905,2025-06-30T11:52:58Z,@didisunardih6855,"Kalau begitu sudah jelas jokowi terlibat, karena import atas dasar suruhan jokowi, ayo buka semuanya Pa Tom yg terlibat, termasuk jokowi wajib di hadirkan dan harus bertanggung jawab mantaaaaapp..💪💪💪💪💪💪"
1906,2025-06-30T11:52:57Z,@hiburan-hepi,"Tom lembong sdh gila, gk percaya klu bp jokowi nyuruh, kuharsp makin berat hukuman berat kau tom limbung"
1907,2025-06-30T11:52:52Z,@BadriMahmud-xf1hi,"Pantas KPK sudah di kebiri oleh Jokowi, Jokowi memang benar2 perusak Negri ini, KPK selama di pimpin Firli sudah loyo, karena Undang2nya lumpuh."
1908,2025-06-30T11:52:24Z,@sitisuartimastiati6413,😂😂😂😂😂😂 AHEH BANGET YAAAAAH.
1909,2025-06-30T11:51:56Z,@abadigunawan5427,Tidak ada alasan untuk tidak memanggil paj Jokowi untuk klasifikasi pengakuan Tomi Lembong. Jadilah penegak hukum yg benar agar hukum bisa berjalan sesuai aturan hukum yg berlaku. Baik buruk nta hukum sangat tergantung di pundak para penegak hukum.
1910,2025-06-30T11:51:55Z,@muhamadrohman9315,"jokowi jokowi, muka melas tapi serakah"
1911,2025-06-30T11:51:54Z,@mbchanel6122,Memang dalang segalanya sayu orang wkwkwk😂
1912,2025-06-30T11:51:48Z,@lambertolangoday5574,"Perintahnya impor gula,bukan di suru korupsi..logjikanya sederhana ko."
1913,2025-06-30T11:51:38Z,@SitiZulhairiah-c7z,"Logika nya sih begitu, mentri itu pembantu presiden, apa yg menjadi perintah bos, anak buah harus manut.....sekarang brani ga kejaksaan memanggil presiden?? Yg saat itu adalah jokowi....."
1914,2025-06-30T11:51:34Z,@HeruWahyudi-c6t,"Malaysia perdana menterinya korupsi langsung eksekusi, Indonesia mana berani dasar pengecut hukum di negeri ini"
1915,2025-06-30T11:51:26Z,@ellysutianah2093,Aku percaya ma tomlembong  namanya mentri di perntah presiden ya  nurut .sekarang keselahan di limpahkan ke tomlembong .
1916,2025-06-30T11:51:22Z,@nurikhsan5789,"pabrik gula dijawa banyak yang ditutup perintah jokowi karna jokowi punya tujuan impor gula ,emang dasarnya tukang bohong"
1917,2025-06-30T11:51:13Z,@ettigunawan5012,Si jokowi tukang lempar batu sembunyi tangan
1918,2025-06-30T11:51:01Z,@safrudinudin1162,"Kata wong Jowo : "" Wis tak bedhek"" alias sudah kuduga...sebelumnya."
1919,2025-06-30T11:50:58Z,@jumenogondek1346,HUKUM RI TUMPUL KE ATAS DARI SGALA HAL
1920,2025-06-30T11:50:48Z,@AnggaKasman-t9b,"Mana percaya sama lembong
Awalnya saja uda bilang dikriminalisasi 
Ujungnya terdakwa,
Bohong diturunkan ke anak cucu
Wwwkkkk"
1921,2025-06-30T11:49:52Z,@SuraBaya-pi5hf,"Sekel. Jokowi diduga banyak kasus korupsi,  rusaaaak."
1922,2025-06-30T11:49:32Z,@garasi4x4,CKCKCKK MALING MEMANG MULYONO
1923,2025-06-30T11:49:14Z,@Acongputra-r3w,Pak tom .. yg sabar.. org lain yg makan ..pak tom dapat getah nya doang
1924,2025-06-30T11:49:06Z,@andikapangestu3877,"Mulyono juga harus tanggung jawab,harus dihadirkan d sidang tom lembong"
1925,2025-06-30T11:48:58Z,@hairullaharul5713,"Jokowi dulu hanya jongosnya partai PDIP , setelah dia keluar  byk sekali serangan utk menjatuhkan jokowi"
1926,2025-06-30T11:48:54Z,@janetaneta9142,flying fixtim mulyono mau menjerat bukan tandingan nya
1927,2025-06-30T11:48:27Z,@Naarrr652,Daya rusak Jokowi memang luar biasa...
1928,2025-06-30T11:48:27Z,@JendralMaun,Indonesia sampe kiyamat kalo persiden tidak tegas seperti pak Harto jangan harap Negara nya akan aman paham tak kira persiden itu orang baik yg harus di jadikan panutan ko malah cuman para pembohong aku harap pak Perabowo jangan meniru perilaku Jokowi yg maling juga jahat makasih dari Maun tiyasmukti putra Banjarnegara Jawa Tengah
1929,2025-06-30T11:48:22Z,@AndySetiyawanKlaten,Lembong parah...apa2 kog jokowi yg salah...
1930,2025-06-30T11:48:20Z,@SuraBaya-pi5hf,"Jokowi pergi hindari hindari berita miring,  biar tidak tambah stres,  tambah berat sakitnya."
1931,2025-06-30T11:48:06Z,@ibutarogong2627,"Kalo atas perintah jokowi, kenapa Tom Lembong di penjara,, ini mah kerna politik..."
1932,2025-06-30T11:48:05Z,@amyhuzna7541,JOKOWI JAHATTTT MENUMBALKAN ORANG ASTGFIRULLAH PAK 😢😢😢😢😢
1933,2025-06-30T11:48:02Z,@NagaKesepuluh,Kenapa mau lembong.. klw di suruh maling
1934,2025-06-30T11:47:59Z,@hariyantohariyanto2825,Tom lembong  orang  cerdik  Jokowi  bisa pakai  baju  orange 😂
1935,2025-06-30T11:47:40Z,@fansjordi,Terlalu
1936,2025-06-30T11:47:24Z,@tomatosgaming36,Semua media sama saja penyebutannya. Gak ada yg berani sebut mantan presiden. Beda dengan masa2 sebelumnya
1937,2025-06-30T11:47:01Z,@kreatolog,"Kasus yg menjerat Dirut Pertamina menyeret nama Jokowi, kasus Tom Lembong menyerat nams Jokowi. Kapan JOKOWI dihadirkan di persidangan?"
1938,2025-06-30T11:46:50Z,@jamalbones,"Knpa sidang nyah tertutup, harus nyaterbuka biar rakyat tau"
1939,2025-06-30T11:46:40Z,@Habiharzohan,"Mana pak Prabowo. Jngn omon2  printah kejaksaan agung, tangkap dan proses Jokowi. Jngn berani nangkap pak Tom Lembong yg jadi korban."
1940,2025-06-30T11:46:10Z,@AndhikaDhika-vk9yo,Kita tunggu bisa kah Jokowi dihadirkan dlm sidang. Hukum di negri ini semakin ngak ada keadilan. Sesekali hakim nya harus di periksa
1941,2025-06-30T11:46:04Z,@disetiad,"Loh memang biang keroknya Jokowi, di akan presiden, dia yg paling bertanggung jawab mestinya"
1942,2025-06-30T11:46:01Z,@supartonoono8,"Ayo hukum berani nda menindak lanjuti,jangan malah memperberat hukum  pada tom Lembong,Yo sidang yg seadil adilnya."
1943,2025-06-30T11:45:56Z,@sasimipalem4299,"Kalo kalian memliki antuisi yang kuat, tom lembong tidak mungkin melaksanakan sesuatu tugas apabila tugas tersebut ada yang menyuruh kalo tidak dari atasan ( Presiden Sebelumnya ) .. `"
1944,2025-06-30T11:45:53Z,@adiyanto9429,Berani pegadilan pnggil jokowi? 😂😂😂😂
1945,2025-06-30T11:45:53Z,@bharatabirdfarm6733,Sang mantan itu kebal hukum
1946,2025-06-30T11:45:47Z,@Firdaus-m7w,Kejar terus kejar biar beres
1947,2025-06-30T11:45:30Z,@arlinasukawatiningrum6112,Mulyono biang kedzoliman...semoga azab Allah disegerakan dgn mubahallah para korban kedzoliman dan sumpahnya sendiri...aamiin
1948,2025-06-30T11:45:25Z,@AsmaranAngah,Ya tak bakalan dipanggil gayani toooooooooo.
1949,2025-06-30T11:45:13Z,@budikuncahyo631,Semoga hakim tidak seperti bareskrim
1950,2025-06-30T11:45:11Z,@DadikIrwanSantosa,Masuk akal  menteri laporkan akan impor gula
1951,2025-06-30T11:44:58Z,@carelindwinaf6777,"Namanya pembantu presiden, kok dikriminalkan. Bose dong!"
1952,2025-06-30T11:44:44Z,@bamenbawamenewii3754,kan di suruh impor vukan disuruh korupsi hahaha wkwkwk
1953,2025-06-30T11:44:28Z,@AlhiwidanWujudanrambe,"Perintah presiden,tp yg pegang dwit kan mentri"
1954,2025-06-30T11:44:26Z,@AsmaranAngah,Ya tak bakalan dipanggil gayani toooooooooo.
1955,2025-06-30T11:44:16Z,@laurenselpan3491,Knapa sejak awal jadi tersangka lembong ga sebut perintah presiden setelah berpelukan dengan..😂😂
1956,2025-06-30T11:43:38Z,@kkll445,Aparat penegak hukum tak jamin tdk akan berani memeriksa jokowi. Mslhnya memang sdh krja sama. Bagi2 duit haram ini.
1957,2025-06-30T11:43:34Z,@ReruntuhanMaunaloa,ada beliau di balik batu
1958,2025-06-30T11:43:34Z,@garasioklasiko6207,Jkw juga harus diperiksa...
1959,2025-06-30T11:43:18Z,@darsono1691,Logik
1960,2025-06-30T11:43:04Z,@alexswildan4900,"Mulyono kan udah bilang,,, stop impor,,,, stop impor,,,,  suaranya sampai kelangit ke 7 😅😅😅😅"
1961,2025-06-30T11:43:02Z,@SuraBaya-pi5hf,"Panggil jokowi,  kok semua dikuasai,  korupsi."
1962,2025-06-30T11:42:55Z,@AsepSutrisno-up4mt,Jokowi harus hadir menjadi saksi
1963,2025-06-30T11:42:08Z,@VannesaRagiel,Perintah impor bukan berarti perintah untuk mengkorupsi uangnya
1964,2025-06-30T11:42:07Z,@IbnuDanarto,"Walahhh... basiiiii..... pengusaha emang sering gitu... asal cari untung... klo bermasalah, cari temen buat ngopi2 dalam sel..."
1965,2025-06-30T11:42:07Z,@gem85,😂
1966,2025-06-30T11:42:01Z,@Syariff275,"Kasus ini seakan di paksakan, sama sprti formula e,,"
1967,2025-06-30T11:41:45Z,@radenmassoebosono6239,"Masalahnya tugas tsb tertulis atau tidak, kalau ada ,tinggal tunjukkan surat perintah Joko tsb, beres,.kenapa bertele tele, kalau kalimatnya bersayap, dg mudah presiden mengingkari beres Limbong kena pidana beres, presiden selamat.   Hebat********,"
1968,2025-06-30T11:41:44Z,@masruri-v5b,Semua korupsi di indonesia itu sepengetahuan Jokowi termasuk semua ketua partai dan menterinya jadi yg dihukum mati itu bosnya jokowi ini
1969,2025-06-30T11:41:42Z,@hendriprass6004,Jujurlah pak lembong
1970,2025-06-30T11:41:33Z,@MrdPras-k1m,"TANGKAAAAP JOKOWI JUGA,BERSIHKAN SEMUANYA YG TERLIBAT JNG PANDANG BULU...!!! RAKYAT MUAAK DNG KORUPSI TERUS...!!!"
1971,2025-06-30T11:41:30Z,@Bocilas-pk1yi,Rakus memang
1972,2025-06-30T11:41:27Z,@Habiharzohan,Tangkap dan adili Jokowi.
1973,2025-06-30T11:41:08Z,@NeolAmstrong,Jokowi dikambing hitamkan. Lembong Lembong
1974,2025-06-30T11:40:57Z,@Mblendu_Niya,Apapun kejahatan di Indonesia selama periode 2014 - 2025 adalah perintah dari rezim pekok Jokowi
1975,2025-06-30T11:40:49Z,@ashari7889,Daya rusak mulyono sangat luar biasa
1976,2025-06-30T11:40:43Z,@Suherman0Herman,Kalau memerintah yang tanggung jawab dong.
1977,2025-06-30T11:40:36Z,@metroxiomi151,Saya kira dari sini sdh jelas semua   Begitu sangat pintar  otaknya mmbodohi rakyatnya😅😮
1978,2025-06-30T11:40:33Z,@iwanridwan5513,Ya iya lah pasti perintah presiden. . Masa menteri ngimpor  tanpa perintah presiden. ..
1979,2025-06-30T11:40:19Z,@misMan-cq4im,"Bukanya Pak Tomlembong sudah pernah katakan Tomlembong jalankan perintah Jokowi, n uangnya masuk Rekening Kaesang adek fufufafa."
1980,2025-06-30T11:39:53Z,@khansakamila7375,"Yaa kan menteri yg ketok palu n tanda tangab presidennya, masak ujuk2 menterinya bikin keputusan sendiri tanpa sepengetahuan presiden??"
1981,2025-06-30T11:39:53Z,@dwipurnomo8904,Pasti masuk angin 😂
1982,2025-06-30T11:39:52Z,@Mugi-i9c,Di suruh inpor gula.. Bukan di suruh korupsi.. 😂😂
1983,2025-06-30T11:39:31Z,@MARSONO-zp5bt,Ternyata gembar gembor melarang Impor ternyata Pak jokowi sendiri yg acc
1984,2025-06-30T11:39:16Z,@irfanzamzami5512,Ya iya atu rakyat jg ga bodoh kalou ga ada intruksi dr pipinan mana mau tomlembong atu
1985,2025-06-30T11:39:06Z,@evandogan7932,"Sudah sangat jelas, pasti ada perintah juga dari presiden waktu itu, bebaskan Tom Lembong tangkap mulyono"
1986,2025-06-30T11:39:01Z,@Paryana-t6c,KPK jaksa hakim berani nggak Ama firaun
1987,2025-06-30T11:38:52Z,@Jojo-q3f,Jokowi harus bertanggung juga
1988,2025-06-30T11:38:35Z,@PengembaraAngintimur,"Hadirkan dong jokowi , biar jelas .."
1989,2025-06-30T11:38:29Z,@pakbudi7886,OCCRP nggak salah menempatkan jokowi peringkat 3 .
1990,2025-06-30T11:38:17Z,@pratisbudi3058,Seret jokowi..
1991,2025-06-30T11:38:13Z,@gundulsprasodjo9877,"Bongkar semua Kebenarannya Om, perihal Keculasan Lempar Handuk si Mulyono 😂😂😅😅"
1992,2025-06-30T11:38:07Z,@lerry1509,😂😂😂😊😊😊😊
1993,2025-06-30T11:37:59Z,@BapakPoniman-pq8nl,Mentri berani sdh ada rekomondas dari presiden itu pasti..mungkin jokowi.hasilnya kurang.dari hasil insportnya
1994,2025-06-30T11:37:56Z,@KarawangBodin,Semua pasti perintah jokowi nadiem budi ari dan lain lain nya
1995,2025-06-30T11:37:54Z,@dhaniprayoga98,Pantesan pucet😂😂😂😂😂
1996,2025-06-30T11:37:51Z,@HasilLiga-z8o,Jokowiiiii jokowiiiii
1997,2025-06-30T11:37:35Z,@rinamasjailina7136,YANG MENYURUH..MALAH TIDAK DIPERIKSA......ANEH..ANEH....ANEH...SEMOGA HAKIM2 BIJAKSANA
1998,2025-06-30T11:37:34Z,@iyussupandi9183,"Asiiikkk makin rame nih,,"
1999,2025-06-30T11:37:08Z,@brox5095,Panggil si Yono .....
2000,2025-06-30T11:37:06Z,@achmadkanan8429,"Walaupun  kebijakan   presiden,, prosedur impornya oleh mendag bener gak. Kalau ada penyimpangan  ini jadi tanggung  jawab pelaksana. 😆"
2001,2025-06-30T11:37:00Z,@wahyusudrajat4792,Apapun kasus korupsinya. Tdk mungkin presiden tdk tahu. Jadi penanggung jawab penuh adalah DIA
2002,2025-06-30T11:36:34Z,@SalimCell-o8x,Peresiden  gak mau gaku orang dipenjara
2003,2025-06-30T11:36:28Z,@hairuddinhasan3897,Tangkap Jokowi dan adili
2004,2025-06-30T11:36:18Z,@Awi-y3n,"Ayuch mulyono dtg jgn pengecut pura "" kena kurap ,dtg bicara ,jgn pngecut ,mentang"" pak tom lawan politik muu ,lalu seenak jidat muu sruh hakim di hukum ,"
2005,2025-06-30T11:36:18Z,@zaenalmutaqin8055,sgera ciduk Mulyono si gelandangan politik sang finalis pemimpin terkorup di dunia..utk dihadirkan di persidangan
2006,2025-06-30T11:36:09Z,@ElyaSimfana,Gara gara gara tom lembong dekat dengan pak Anies Jokowi dan antek anteknya memfitnah nya
2007,2025-06-30T11:35:58Z,@sulastyo-g2r,Dari dulu sampai skrg saya tidak percaya dengan hukum di indonesia
2008,2025-06-30T11:35:34Z,@pertanianvieri5147,"Yaa di hadirkan pk jokowi nya,kalau mmng kita ini bernegara yg benar,kalau tidak berani ya berarti stop untuk berkoar Indonesia baik baik saja,kita harus akui ya mmng Indonesia negara yg gagal."
2009,2025-06-30T11:35:09Z,@evelfaulana6073,Yg harusnya diadili itu Jokodok
2010,2025-06-30T11:34:57Z,@NeRaka-t1u,"Benar banget....dulu jokowi stop impor, maksud ngomongnya gimana ??"
2011,2025-06-30T11:34:48Z,@AdjiHandoko-g4n,"Kl tom Lembong Betul Atas perintah Joko , tapi kl Mendagri bukan perintah presiden Prabowo , tapi d perintah Joko tuk merampas 
4 Pulau  tsb d ACEH"
2012,2025-06-30T11:34:40Z,@drsnursardjan4164,Jokowi harus dipanggil jaksa karena Tom Lembong import gula atas perintah Pres.RI Joko Widodo.
2013,2025-06-30T11:34:15Z,@IsnantoBudiman,Usut tuntas jgn tebang pilih bodo amat bks presiden
2014,2025-06-30T11:34:12Z,@ahmadn7576,Biangnya Mulyono lg
2015,2025-06-30T11:33:48Z,@Pooching_yin,Seret Jokowi ke pengadilan
2016,2025-06-30T11:33:45Z,@budisyn2373,Tanggung jawab kau jok !
2017,2025-06-30T11:33:37Z,@HeruSantoso-d1q,Kasus ibu nike d pertamina pun atas penugasan presiden jokowi..tom lembong pun atas penugasan jokowi sbg presiden..
2018,2025-06-30T11:33:30Z,@retnikatili8892,Nge fitnah lagi si Tom yaa ??
2019,2025-06-30T11:33:28Z,@diashilmi9673,betul tom lembong bongkar semua yg terlibat..keadilan sudah disalah gunakan ..menteri yg lain sama juga imfor gula tidak diperiksa..
2020,2025-06-30T11:33:13Z,@NurLaili09,Hakimnya mandul
2021,2025-06-30T11:33:05Z,@ridwanm5789,oohh masih perintah mukidi juga toh..
2022,2025-06-30T11:32:47Z,@asurilahcirebon6045,"Susah nya minta ampun ,antara jaksa dan hakim,, semoga anda di beri hidayah"
2023,2025-06-30T11:32:44Z,@sumarkamah3407,Masak presiden nyuruh nyuri...kn gk.lo aj yg menyelewengkan wewenang
2024,2025-06-30T11:32:38Z,@areilupus3834,Parah si Mulyono
2025,2025-06-30T11:32:37Z,@syahlanrosidi1917,Ayo bangun negara ini dg keterbukaan dan kejujuran...
2026,2025-06-30T11:32:22Z,@Ddiiwk,Susah jadi minoritas di Indonesia 😂😂😂apalgi kalau kita jujur lebih tidak di pakai lagi
