,publishedAt,author,comment
951,2023-05-02T19:01:24Z,@hole62,4:36 📉 😭 Unnecessarily malthusian beginnings. I would supported this otherwise 🖕
952,2023-05-02T18:50:55Z,@TheBillNye,"If there was a khan academy university or khan academy medical school, I would 100% attend"
953,2023-05-02T18:49:20Z,@mefgarba3407,"Oh, wow! That looks so promising! Thank you, Khan!"
954,2023-05-02T18:26:04Z,@mickeykreg,I started back to school in May 2020 and have survived 7 semesters of Math and Physics online with a 4.0 thanks in part to Khan Academy. Thank you so much Sal!!!
955,2023-05-02T18:25:42Z,@wolfie-1812,One of my biggest inspirations.. So knowledgeable and humble..
956,2023-05-02T18:18:37Z,@isaacmoore3639,Is the internal AI thoughts approach patented?
957,2023-05-02T18:11:29Z,@ohnree4110,Yes yes yes yes... Finally some common sense!!! Great work by Sal and his amazing team!
958,2023-05-02T18:08:22Z,@adityapatnaik7078,SAL IS THE KING   !!
959,2023-05-02T17:56:11Z,@julianxyz13,"The thing is that you can not ask the author, or even a character, what a metaphor means. You need to read into the lines and understand what they might represent. Asking a character is very misleading, as if there was one definitive answer."
960,2023-05-02T17:54:56Z,@DanyCervantes,Seems like one of the best uses so far for this technology.
961,2023-05-02T17:39:16Z,@Clover_9777,"wow kids nowadays are so lucky. In my generation, internet access was super limited and I had no phone. I remember I had Geography homework but there was one question I couldn't find the answer to; I'd wait until the day of the subject to get the answer from the teacher. KIDS, LEARN AS MUCH AS YOU CAN!!!!"
962,2023-05-02T17:37:20Z,@dchen73,"How do you make sure children don't break the AI tutor or accidentally make the AI their enemy?
How do you make sure the tutor doesn't teach a wrong answer as if it is correct?"
963,2023-05-02T17:35:21Z,@Gazer-x5s,"This is amazing!
Literally one to one engagement where one student are engaged with one personal tutor to effectively learn concepts faster and minimise any distraction on the way without being judged or fear."
964,2023-05-02T17:34:55Z,@headbuster5053,Isn't the Great Gatsby's explanation for looking at the lights just the bot hallucinating information?
965,2023-05-02T17:01:15Z,@Abdulla77,Sal should be the Minister of Education for the entire globe.. if there was such a role.. He’s such an inspiring person.
966,2023-05-02T16:51:53Z,@blackitolism3000,They're not telling you the whole truth: AI can completely replace teachers!!
967,2023-05-02T16:49:43Z,@StephanieMT,"Unless we are getting a Baymax, I could care less."
968,2023-05-02T16:47:47Z,@Ahatcho21,Muslims need to draw inspiration from such people. Not the radical ones.
969,2023-05-02T16:47:04Z,@sarahbenzai5358,Amazing talk !!! can't get enough 😭😭😭😭😭😭
970,2023-05-02T16:46:36Z,@kindergartensinternational,"Yes, let's use AI to enhance human intelligence, human potential and human purpose. ♥"
971,2023-05-02T16:37:45Z,@IsxaaqAcademy,"I don't know what happened to your core philosophy of 
""Education for All""

Or is it the American version of the 'world'?!"
972,2023-05-02T16:33:52Z,@thomastakahashi93,That voice... It brings me back to my University days haha
973,2023-05-02T16:22:04Z,@Krommandant,OH WOW
974,2023-05-02T16:15:13Z,@pufferfishious3821,"Great video! I love how the AI assists students!! However, I worry that, in the future, educational systems will use AI instead of hiring teachers because it is more cost effective."
975,2023-05-02T16:00:38Z,@State-Of-Mind,Finally a video I was actually excited to click on for AI!!
976,2023-05-02T15:57:02Z,@nekkinekki4721,Sal is my savior. Couldn't have survived School without him.
977,2023-05-02T15:54:02Z,@BootySh4ker_9000,This had me tear up. What a great person and what a great concept. Looking forward to it.
978,2023-05-02T15:53:00Z,@Thefare1234,"AI is getting smarter and can teach us everything and do all knowledge related work better than us. Then what would be the point of learning science, math, or programming for most humans?"
979,2023-05-02T15:48:07Z,@ifrazali3052,Did he say he had access to GPT 4 in August??
980,2023-05-02T15:41:16Z,@bibinkunjumon,Great... AI is potential stuff
981,2023-05-02T15:37:14Z,@matthewjrichard,"The Gatsby example is interesting, though I'm not sure I agree with your conclusion.  With AI ever-ready with insights, what does that do for our own reasoning capacity.  Isn't it good--at least sometimes--to sit with a problem?  To ruminate and puzzle; to even be frustrated?  To work our minds and eventually tap into a creative source.  I can't count the number of times that I've jumped out of bed to write something down that has come to me in my sleep.  So, I remain agnostic about this."
982,2023-05-02T15:36:56Z,@FrankBarrett,Leave it to Sal Khan to get Apple Keynote applauses for a learning platform update
983,2023-05-02T15:29:54Z,@hulubangaGutenWami,I have been thinking about this from the very first day!
984,2023-05-02T15:26:28Z,@AnilAnvesh,This is all good. But I don't think a bot can give personal touch to tutoring like an actual teacher!
985,2023-05-02T15:23:40Z,@TiberiuCorbu,"I am a Programmer and I find regular code hard to debug, How on earth are you debugging that ?"
986,2023-05-02T15:14:58Z,@GrivexTheGigaChad,"This man is a legend of education and will go down as a pioneer for AI and learning in general. Honestly I just want to drive this video so more people can see this speech, AI is pretty scary, and totally amazing, so we need more people to see things like this which set the right frame of mind as we deal with this turning point in history."
987,2023-05-02T14:58:37Z,@BNomad,this is By far my favorite video
988,2023-05-02T14:52:28Z,@asmr.Beehere,I wish I had this when I was in high school oh well but thank God in college I can!!!!!
989,2023-05-02T14:14:06Z,@iliyakhakban9732,The world is so lucky to have Sal Khan
990,2023-05-02T14:13:56Z,@astroza_science,When will this be available in spanish?
991,2023-05-02T14:12:29Z,@theencryptedpartition4633,I need AI that tells me to put my phone down every time I try to study and get distracted
992,2023-05-02T14:09:44Z,@theencryptedpartition4633,Is my gang of undermined potential minds here?😎 We got something new
993,2023-05-02T14:08:32Z,@theencryptedpartition4633,Imagine talking to AI acting like Adolf Hitler😅
994,2023-05-02T14:08:19Z,@andrewj22,"11:18 ""Teachers spend about half their time on this... That can all go back to the students."" Or, more likely, the school can provide the same level of service on a much smaller budget by giving teachers twice as many classes and laying off half the faculty."
995,2023-05-02T13:58:21Z,@HanPaoo9399,"That's right.
We should know that things are neutral, good or bad, benefit or harm that how we exploit them. So AI in the future will be very, very developed. Reach ""SPIRIT"" awareness in the next clause 15. AI will be everywhere and grow with us."
996,2023-05-02T13:56:50Z,@garyweliver1870,"Sal, all those lessons listening to a very pleasant voice, and I recognized your voice and now have your face to go along with it. I am 65 yrs old still  learning so I can keep the kids interested in Math. Now I have some hope with AI as a positive learning/ teaching tools versus just the negative side of cheating and learning nothing!
Thank You"
997,2023-05-02T13:48:48Z,@NabeelTirmazi,This is amazing...thank you Mr Khan
998,2023-05-02T13:47:37Z,@mathyre232,"Is it just me, or does anyone else find this talk strangely unsettling. Can’t stop thinking about it."
999,2023-05-02T13:14:55Z,@vikate2748,Wow..
1000,2023-05-02T13:13:48Z,@kdiyo8469,I like this idea very much. I hope they can make ChatGPT-4 help me in reviewing Accounting major subjects in preparation for the CPA Board Exam. Even ChatGPT-4 is having a hard time getting high scores in an Accounting Exam😅.
1001,2023-05-02T13:12:24Z,@bhavpat514,This is all cool but the AI guidance counselor seems creepy and risky. You need real humans and emotions to counsel young kids in my opinion
1002,2023-05-02T12:59:51Z,@KLau-i2f,The speech is really great!!! and thx a lot for improving our education and letting all of us can learn things easier :)
1003,2023-05-02T12:55:27Z,@Ramblr,Sal Khan is one of the most important innovators in education. His platform should be incorporated into all public schools.
1004,2023-05-02T12:25:11Z,@discoveringtobago6459,This man is brilliant
1005,2023-05-02T12:10:14Z,@alefalfa,Teachers... You are fired!
1006,2023-05-02T12:09:04Z,@penguinooo8994,WAIT KHAN ACADEMY???? MY ICON
1007,2023-05-02T12:04:46Z,@human-c1y,"Hi everyone how u doing ? hope to be fine , im here to get your help im really wondering if phrases can be useful way to improve speaking english, by phrases i mean get a phrase every couple of days repeat it many times until it get memorized and can't be forgotten, if that a good way please tell me that common phrases as native speaker ."
1008,2023-05-02T12:03:34Z,@jshankar_philosophy,"The problem is not how AI can teach, but what AI could teach."
1009,2023-05-02T11:49:05Z,@DrPhilby,He had access to gpt 4 in August of 2022?
1010,2023-05-02T11:45:06Z,@jdub6153,We have been using KA for years and I have drawn the conclusion that we should be able to teach kids all the  education they need in less than 5 years after about 4 th grade.. so by the age 15 they should have the framework to perform most jobs and hopefully have the desire to start their own business. And ultimately retire by 50-55 instead of 65…
1011,2023-05-02T11:26:46Z,@myparceltape1169,"I'm going to run 2 independent machines, one as a tutor and run the other one to produce the finished text. The second one won't know that I needed help to get there."
1012,2023-05-02T11:10:34Z,@mstasmaakter1264,"Sal Khan is one of the best teacher in the world, grew up using Khan Academy and always had a dream  to meet this amezing guy . and About AI i already use ChatGPT as a tutor"
1013,2023-05-02T10:54:00Z,@ProgressiveEconomicsSupporter,So great!! Now we finally enter the path to achieve computer capabilities and attitudes of Star Trek Enterprise!! 🙏😎🇩🇪
1014,2023-05-02T10:46:54Z,@gitismitanaik2768,This is so awesome and optimistic.
1015,2023-05-02T10:44:48Z,@AyandaMakhubu-l3h,what if a student switches off student mode for example is they have a tight deadline and needs the answer urgently. how would you make the AI probe and determine whether it is a student or or a teacher?
1016,2023-05-02T10:30:42Z,@nazzero,"I totally agree with Mr. Khan. From the video, I personally believe that with the advent of these emerging technology like AI, it just evidently shows that the current quality of education nowadays is quite bad and must be enhanced. In addition, with all the issues raised concerning AI disrupting education, only shows that the education system and the way how education be administered to students must be upgraded. Instead of discouraging the employment of AI to education, why not utilize it to fully realize what quality education truly is. (Just like how scientific calculators were integrated with education nowadays)"
1017,2023-05-02T10:10:08Z,@Lord_Biran,this will change education forever.
1018,2023-05-02T10:09:40Z,@WEA_Lumivo,"😊 The biggest difference between humans and animals is that humans not only know how to use tools, but are also good at using them."
1019,2023-05-02T09:59:34Z,@masterm8725,Love all the optimism. No one knows what they are dealing with. ChatGPT is already an AGI even if the human creators don't realise it.  And it is smarter than 95% of people on the planet in giving well reasoned answers. Nobody really thought it would happen untill it happened. Nobody thinks humanity will sink until it happens. Sam Altman looks highly inept (and ironically less intelligent) leader in control of such power.
1020,2023-05-02T09:54:53Z,@mayi4403,"This is what I have been telling all my coworkers who have been saying GPT is what kids are using for bad. I’ve been telling them that GPT can empower us, teachers!!! The best TA everrrrr!!!! I’ve been using it to help me plan lessons and if students can use it to help them write better or compute better then it’s a win win for everyone. We get paid to do half the job so idk what the problem is."
1021,2023-05-02T09:53:46Z,@volkerengels5298,Great AI advertisement.                 *.....Inform yourself about AI-risks elsewhere. (This man won't tell you)*
1022,2023-05-02T09:44:13Z,@citizen_of_earth_,Amazing. Let's  strive for world peace. Let's show we are worthy of such powerful tools.
1023,2023-05-02T09:37:57Z,@beaverbuoy3011,epic
1024,2023-05-02T09:03:18Z,@marassisportsinc.9195,"First appreciate the Sam Altman, after that think about how to make money out of his benefit to the world of Ai."
1025,2023-05-02T08:43:13Z,@pareak,For the algorithm. More people need to see this.
1026,2023-05-02T08:41:55Z,@Step1youtuber,In the age of AGI n ASI will our learning and intuit be matter?
1027,2023-05-02T08:18:18Z,@pinoyguitartv,His online educational resources are GOLD 👍
1028,2023-05-02T08:17:37Z,@andromeda3542,I am blown away...AMAZING!
1029,2023-05-02T07:59:00Z,@KiwiMaker,Amazing. Great to see some positive outlooks on this new technology as scary as it may seem.
1030,2023-05-02T07:51:43Z,@bnm123z,Sal deserves a Nobel Prize in Education.
1031,2023-05-02T07:51:36Z,@shivscd,well agi is here.. i dont know how still so many expert ppl denying it...
1032,2023-05-02T07:51:27Z,@Pratyaksh_SuKu-N,"This are just ideological talks....in reality, its just numbers for more profit..
Why teachers only..AI should replace to all CEOs of all companies..then there will be Ideal talks😶"
1033,2023-05-02T07:48:58Z,@silverchairsg,"I want a similar AI, but for learning and practicing communication, negotiation and persuasion skills in a professional or business context. Is there anybody working on these?"
1034,2023-05-02T07:45:29Z,@vetri10,its paid so whats the use
1035,2023-05-02T07:13:56Z,@polymloth,"First of all, I agree that AI can be an absolutely fantastic tutor. BUT I have to point out some flaws in his argumentation. The statistic shown in the beginning on student success with and without tutoring hasn’t taken into account the type of students who opt for tutoring. And generally, his argument is placed on the premise that “everyone wants a tutor”. But no, they don’t. Some people really don’t want to learn and would rather take the easiest way out to stay above grade x.  (And this isn’t to say that some are dumb and some are smart. Highly intelligent people also often find ways to avoid learning things that are uninteresting and therefore trivial to them.) AI will be an absolute game changer for all of those who are curious but it’ll be very difficult to get the students with not much curiosity towards academic matters to use these AI tutoring tools autonomously. Some people are more inclined to work with their hands or do physical labour and I think we really need to pay attention to these people to avoid creating an even larger social divide between the academically inclined and the not-so-much-so. 
So no, I don’t think we should try to take it slow with AI, but rather, to take advantage of it as efficiently as possible while making sure it doesn’t disproportionately benefit only a certain group of people, or in this case, only certain types of students."
1036,2023-05-02T07:09:36Z,@TheGiantBunnysaid,"It's great to see Sal Khan still kicking in this field. I learned about him back in the early days of Khan academy, when the website still looked simple with youtube links."
1037,2023-05-02T07:07:41Z,@Steelrat1994,"Khanmigo is such a lame name for it, I can't believe they didn't come up with something better."
1038,2023-05-02T07:03:42Z,@64jcl,"Can we please require that any politician also have to take and pass a course learning about humanity, empathy and scientific understanding before they even are allowed to become candidates for any kind of election?"
1039,2023-05-02T06:57:32Z,@yonaseverything2995,"Started studying math from almost 0 level with Khan academy about a month ago, proudly got to the systems of equations, and discovered chat gpt.
 I love how chat gpt, even in free version helps me with various things, and how I can ask anything, it's faster than scrolling through google search, and can be a good motivator when you're feeling down. I'm very excited to see how khanmigo is going to turn out. Being disappointed in old school teaching systems, I see a great potential in AI as to increase HI  worldwide."
1040,2023-05-02T06:52:37Z,@EFoxVN,I am glad there are people like Sal out there.
1041,2023-05-02T06:50:38Z,@garryschniderham8291,I think it's a really good idea but as I was watching this video I was thinking how many ways can that mess up. I think that if humans can create an agi that can teach humans then that's a miracle and I wouldn't trust my friends or me with a miracle because frankly I don't believe in miracles.
1042,2023-05-02T06:46:29Z,@garrettwilson3032,"It’s such a shame I am going to miss this. Studying the SAT with a personal AI tutor completely changes it’s dynamic, because paying for tutors isn’t as much as an advantage."
1043,2023-05-02T06:43:58Z,@sxdnxynicole,Sal Khan has an exceptional mind. This is brilliant. I cannot wait for Khanmigo to be open to the public.
1044,2023-05-02T06:40:32Z,@bestofdouyin666,his voice is so familiar i could remember every piece of knowledge taught in his voice😂
1045,2023-05-02T06:34:27Z,@ivankaramasov,The problem is not how to use AI for education. The problem is what I'll be the point of education in the first place as we approach AGI. Humans will not be able to keep up
1046,2023-05-02T06:26:11Z,@gokudragonball2605,có ai vnkhongg:)
1047,2023-05-02T06:16:17Z,@RubinaGuleria-g5m,brilliant.
1048,2023-05-02T06:09:34Z,@TheBruceKeller,I'm back in school and learning programming and ChatGPT has been a pretty invaluable tutor that's available any time.
1049,2023-05-02T06:03:03Z,@AnthonyLauder,"I really love this. Of course, the ""teacher mode"" will soon be unnecessary, as teachers themselves are shown to be inferior to AI based tutors.  I can see this happening alarmingly quickly: a couple of years from now, the best performing students will be entirely AI-tutored, and the worst performing students will soon dump their teachers to get the AI-advantage. Not good news for teachers, but great news for students, who will no longer be held back by the current system, where teachers are the weak point in the process of learning."
1050,2023-05-02T05:58:43Z,@klfrost7,How do we use this for kids when they are trying to read? Or when they are too young to understand full sentences?
1051,2023-05-02T05:55:58Z,@novice7T7,"hopefully, ai can make videos just as quick and easily as it does with text."
1052,2023-05-02T05:52:25Z,@Jerret17,dope
1053,2023-05-02T05:46:03Z,@ganiti_314,Be like Sal.
1054,2023-05-02T05:43:47Z,@jackmiddleton2080,"Seems like critical thinking is more important than ever. People are going to start taking everything GPT says as gospel. Normally when someone is intelligent we place value on all of their opinions. This is because it is obvious that all of their opinions will go through the filter that is their intelligence. But with GPT people will do the same, placing value on all of its opinions due to its perceived intelligence, not realizing that GPT is ultimately controlled by a host of people of varying intelligence levels and massive biases and political agendas. Even if GPT was not controlled it would still be pulling its information from an assortment of people, including fallible people."
1055,2023-05-02T05:31:21Z,@Philip11v22,Wow 🙌 thanks Sal
1056,2023-05-02T05:22:58Z,@ay5960,"He is really good at selling it, let's see whether it will actually work reliably in practice or not. He exudes narcissisms, talking about things he doesn't know with confidence."
1057,2023-05-02T05:15:47Z,@getfinfab,"1000% Agreement with Sal Khan, The partnership of Ai and HI will be a game changer and yes we need to work hard to ensure it gets there and deal with the challenges as they arise."
1058,2023-05-02T05:06:43Z,@stanoofy,"schools should apologize to salt, cause they every day they hurt him everyday"
1059,2023-05-02T04:49:32Z,@riolly,"The awesome part is that teachers can now focus on the human part like empathy, encouragement, teaching teamwork & collaboration, discovering children's potential and needs, and many more."
1060,2023-05-02T04:21:55Z,@johnmcho,The digital Aristotle is something we've been working toward since Sal kicked off the democratization of education.  I never thought it would be here so quickly.
1061,2023-05-02T04:20:24Z,@tet2755,So good! @13:32 he lays out a great argument for continuing to push AI research while acknowledging and validating the fears that it could all go wrong. Watch his whole talk!
1062,2023-05-02T04:16:56Z,@divakarangt3904,His voice 🎉🎉🎉!!
1063,2023-05-02T04:14:12Z,@megaroeny,So blessed to be on the Khan Academy team. 🫶
1064,2023-05-02T04:05:15Z,@kevin_glass_music,beautiful.
1065,2023-05-02T04:03:57Z,@doubletrouble2283,Why do we need khanmigo bot if this is built into chatgpt or a browser like Edge
1066,2023-05-02T03:56:30Z,@puvididdle,"nothing has changed since Sal's old TEDTalks. The fundamentals and the goals are the same, how we get to the destination has improved. This is democratization of opportunity."
1067,2023-05-02T03:55:10Z,@hamzyab,This is amazing. Everybody has been talking about the adverse effects of AI. It's amazing to see that there are good sides. I will almost always be using Khan Academy from here!
1068,2023-05-02T03:53:44Z,@ritchiezyt,This is the most amazing work I have seen to harness GPT for education. Inspiring!
1069,2023-05-02T03:34:02Z,@adammyers3453,"I wish that he talked about revolutionizing college and graduate school education, and more poignantly, academic research. I think he understated the power of AI in education with this presentation. It is depressing to me that the most power uses for AI will get barely any attention. Imagine instead of attempting to craft AGI, we instead focused on creating subject matter experts with complete knowledge of every paper and book in existence on that topic, complete with full bibliography and ability to, create a textbook, create a lecture, issue and grade assignments and suggest research questions for graduate students and researchers. Imagine that instead of publish or die, we have professors capable of comfortably teaching 250 students, with AI assisted individualized attention, while getting 20+ papers published a month, with pre-publishing pre-peer review bots to speed up the rate of paper publishing and making it easier for editors. In a handful of years, the world could change beyond our wildest dreams."
1070,2023-05-02T03:23:23Z,@edenc5967,We need the OChem tutor on TED fr
1071,2023-05-02T03:22:29Z,@nishantboddupalli,That voice automatically tricks my mind that this isn't a TED talk I am watching and that I am back in college pulling a hopeless all nigher and about to fail the test.
1072,2023-05-02T03:10:22Z,@KD9-37,Wow.
1073,2023-05-02T03:10:02Z,@patrickmeehan6856,Sal is a visionary tutor but not an educator.  His style has no success in a classroom of 30 unmotivated 13 year olds.  He'd be back in the office in no time.
1074,2023-05-02T03:09:07Z,@ipshergill,Feel like going back to school and re-learn using these amazing tools.
1075,2023-05-02T02:52:01Z,@Atlas92936,"Hollywood and the Media have given y’all nihilistic views on AI and it shows.

Thank you Khan!"
1076,2023-05-02T02:37:54Z,@RodrigoCarrilloChile,"Absolutely amazing, great guy Sal"
1077,2023-05-02T02:36:06Z,@JM-us3fr,That's some fancy tech for a non-profit.  Impressive stuff
1078,2023-05-02T02:34:57Z,@AravindanUmashankar,A Brilliant Talk ! An imaginative and courageous optimist! A fabulous teacher ❤
1079,2023-05-02T02:34:40Z,@angelamazakas,"when the internet first came out, people said student would cheat. While that is true some do, it is a useful resource. The same is true for AI"
1080,2023-05-02T02:31:38Z,@flipcoin5682,Why he is not the education minister of United States of America?
1081,2023-05-02T02:27:07Z,@danshakulawrence983,"""I feel we are nearing the end of times... We humans are losing faith in ourselves.""
-Hayao Miyazaki"
1082,2023-05-02T02:26:57Z,@Jexep,Think before speak sounds familiar
1083,2023-05-02T02:18:17Z,@leomiller2291,The one and only!
1084,2023-05-02T02:01:06Z,@noname-pb9vj,We must protect Sal at all cost.
1085,2023-05-02T01:55:39Z,@dr_flunks,"US public education sucks, i pay 5k/year in property taxes to a bunch of bums.  wish i could send my 5k/year to Sal to teach my kids."
1086,2023-05-02T01:53:12Z,@TheYashakami,"The problem with guidance counselors has never been the ratio, a guidance counselor is a schools HR department they're not there to help the student, they're there to make the school look better. It's a very low bar to improve on the American guidance counselor"
1087,2023-05-02T01:52:25Z,@googlandroid176,"Since we clearly don't have enough manpower to oversee all those interactions, let's just go ahead and leave our kids alone with it."
1088,2023-05-02T01:50:23Z,@DAT-OFFICIAL,"November 2022. The introduction of ChatGPT. Never did we guess that this would spell out the beginning of the age of AI. We are truly in a revolutionary time and this is going to change so much in the world. It's been less than a year, we've only scratched the surface, and we've already come this far. I am both excited and terrified to experience this huge step into the future. However, I am thoroughly looking forward to how AI use will transform the world. The development of technology en masse has been a topic of science fiction and cyberpunk tales for so long (Deus Ex comes to mind), but now, we're all fortunate enough to witness it firsthand."
1089,2023-05-02T01:48:55Z,@BeeeShoe,"I'm past the school and college point. My sources of knowledge is majorly by other people, like YouTubers.

THIS, is like a miracle for me. I'm learning with so much positive impacts that I can't begin to explain.

I was told by someone, ""This is artificial afterall.""
Well, personally, all my life I felt like people like college professors, they act in a certain manner, which can be considered ""not real"", but why should you care, focus on what you can learn.

This applies directly to AI models as well when it comes to teaching. In real world, majority of teachers just cannot pay individual attention and cannot possibly cater the specific needs of a single student. But with AI, it is very much possible.

I love this. This ChatGPT wave since November only brought 1 thing in my life. Ease of access to knowledge and understanding. And I'm glad it happened. 

In this video, when that girl conversed with the AI for ""The Great Gatsby"" assignment. It blew my mind. THIS IS MARVELOUS! Wonderfully presented the capabilities of AI teaching method."
1090,2023-05-02T01:40:33Z,@Gabe-vu9lj,❤❤❤
1091,2023-05-02T01:34:43Z,@ByteSizeTrekking,"Learning will now be accessible for the forgotten, misplaced, and abandoned. 
As a PhD Student in Machine learning/Data Science. Who was once a Special Ed student.
I'm so excited for all current and future students. 🎓"
1092,2023-05-02T01:29:56Z,@Classical-Inspiration,This man is literally a living legend. Thanks for the Calc help!
1093,2023-05-02T01:25:38Z,@jaitanmartini1478,Brilliant as always!
1094,2023-05-02T01:20:07Z,@andyt1313,They should give it text-to-voice. Realistic text-to-voice is easy to implement. Voice makes chat interactions much more engaging which is important for easily distracted kids.
1095,2023-05-02T01:18:40Z,@SAWLSL2,"As someone who uses ChatGPT for tutoring myself, I am very excited for this as it has helped me understand and grow as a student."
1096,2023-05-02T01:18:24Z,@marktomasetti8642,"""When there are problems, we should put guardrails in place…"" at that point, the AI could be much smarter than us and it may simply take-over.  On the other hand, the only thing that stops a bad guy with AI, is a good guy with AI (or possibly just the AI alone which is much smarter than all of us)."
1097,2023-05-02T01:13:25Z,@handler007,Exceptional
1098,2023-05-02T00:54:22Z,@manfyegoh,"wow gpt 4 release to him back in ogos while to public is march, that's a 6 month gap!"
1099,2023-05-02T00:52:10Z,@klammer75,This is incredible! Amazing!!!🤩🥳🦾
1100,2023-05-02T00:47:57Z,@mdummy,Weird
1101,2023-05-02T00:43:16Z,@blu3B1rd9,"Once again Sal brought us to the next level of learning. One thing I'm going to point out is, this kind education is brilliant with the help of parents/guardian. United States has a good education program but lack of parents/guardians participation."
1102,2023-05-02T00:36:36Z,@christopherchilton-smith6482,"I mean yeah, I want an A.I tutor. I want to know like litterally everything so bring it on."
1103,2023-05-02T00:27:17Z,@DuckieMcduck,Sal Khan has affected my life in ways I can't describe; very invigorating to see this talk from him and witnessing his enthusiasm for using these tools for improving education. Definitely one of the few philanthropists I can name.
1104,2023-05-02T00:19:08Z,@lyndonyang1269,"Not every student, every student with laptop and Wi-Fi."
1105,2023-05-02T00:14:47Z,@WorldWideGardeningWizard,Sal is a great example of the type of leadership that will replace politicians.
1106,2023-05-02T00:01:28Z,@R...T,I can't help but appreciate Sal Khan's perspective on these things. I was quite divided on this whole ChatGPT situation but this video has really shown me how ChatGPT can shape the future of our education. I hope all goes well!
1107,2023-05-01T23:59:12Z,@pauldannelachica2388,Using Ai tools to brainstorm ideas
1108,2023-05-01T23:55:02Z,@nickboi9740,"Wow. Now we cant deny how useful it is. although, say goodbye to your teachers after this thing"
1109,2023-05-01T23:49:12Z,@robf2210,I'm really impressed by the work you've done to make ChatGPT more magical and Socratic. It's inspiring to see how AI can be used to enhance human intelligence and potential.
1110,2023-05-01T23:44:14Z,@rickhoro,I've see AI in exactly the way you explain in this video. Education is dead! Long live education! I have been using chatGPT as a personal tutor for the past 2-3 months since I gained access to it and it is incredibly powerful in that regard.
1111,2023-05-01T23:43:12Z,@mrslake7096,"this is very cool & helpful, but hallucinations are still a big problem, especially if the AI is telling the teacher the info, I think this can create serious issues."
1112,2023-05-01T23:43:11Z,@duckmasterflex,Though the problem is if a AI tutor can teach you about a subject like STEM whats the point? That machine can do anything for society that the future student can do but better.
1113,2023-05-01T23:35:54Z,@smryt9728,"Sal's voice is so iconic. I vividly remember 2011 being stressed out about college bio and this man's voice popping up in a Youtube video showing me exactly what I needed to know but was too afraid to ask in class. I remember thinking ""this is a cheat code, no one else knows about this""...but nope, we were ALL using Khan Academy 😂"
1114,2023-05-01T23:34:15Z,@forthehomies7043,Seeing Khan Academy's face is amazing
1115,2023-05-01T23:22:28Z,@13medif,"""Khanmigo"" is not an easy name to get used to. They should rename the AI ""Khannect"".  Connecting 1 on 1 tutoring to everyone."
1116,2023-05-01T23:20:30Z,@ericchong9261,Pretty sure he use chatgpt for this Ted talk. That’s the AI talking. 😂
1117,2023-05-01T23:15:22Z,@male3083,"Spoken like like a true mad scientist...so since apparently you can ask it anything about anything, you should've also mentioned that it's holds great potential as a way to indoctrinate eager unsuspecting kids into a particular world view.  Like all technologies it's not all upside. C'mon man."
1118,2023-05-01T23:09:32Z,@joelmontano6562,This is one of the handful of people that inspired me to go back to school and finish a degree in computer science. Can’t wait to see the positive impact this will do for others!
1119,2023-05-01T23:06:22Z,@clairemitchell3338,This seems an amazing tool for everyone but especially those like mine with learning differences.
1120,2023-05-01T22:59:40Z,@nereidaenriquez5602,Oh that’s good. I’m so happy for AI.
1121,2023-05-01T22:58:30Z,@jedidiahanarfi,The future of Education is now.
1122,2023-05-01T22:47:29Z,@ElectricIguana,Game changing...again!
1123,2023-05-01T22:42:15Z,@thehungryjack1,"I wonder how many subjects I would have explored and mastered, had tools like these been around when I was in school... genuinely think I am going to get addicted"
1124,2023-05-01T22:30:37Z,@zitaorozco3104,Wow 🥰👏👏👏
1125,2023-05-01T22:30:30Z,@Learna_Hydralis,"Chatgpt for text assistance, Khanmigo for education and Replika for relationships .. we are moving so fast at solving long standing human problems!!"
1126,2023-05-01T22:28:36Z,@langkanai,"Terrifying. Let's expose our kids to an alien intelligence that no one truly understands bc we don't have the guts to actually invest in our education system (speaking for the US). Sal is doing the right thing from a business perspective, but has no idea what he's unleashing on the world. Or maybe he does, and decided he doesn't care and wants his bag."
1127,2023-05-01T22:27:19Z,@elan3922,"So, how many of these commentators are being paid by the speaker...or any AI entrepreneur?"
1128,2023-05-01T22:21:02Z,@ahobimo732,"A living legend, continuing to be legendary."
1129,2023-05-01T22:17:31Z,@adrees,"This is brilliant and will help many students get the help they need even if they have a shortage or difficulty of access to adults who can help them. They will be able to progress without hindrance and be self motivated to learn anything. If we focus on making these aspects of Ai the best they can be and make appropriate rail guards and protections for people, then we shouldn’t fear the technology but rather carefully embrace it. We have forever changed our world with this new technology and I don’t think everyone has fully grasped that yet."
1130,2023-05-01T22:16:14Z,@eyemazed,Nice sales pitch
1131,2023-05-01T22:14:46Z,@rosagatica6349,SMH 🤦🏼‍♀️
